index,ID,satellite,time,score_scenario,selected
0,0330,0,2026-04-23 09:41:30,0.0900375156315131,1
1,0330,0,2026-04-23 09:41:40,0.0900375156315131,0
2,0330,0,2026-04-23 09:41:50,0.0900375156315131,0
3,0330,0,2026-04-23 09:42:00,0.0900375156315131,0
4,0016,0,2026-04-23 09:42:20,0.4447686536056690,0
5,0016,0,2026-04-23 09:42:30,0.4447686536056690,1
6,0178,0,2026-04-23 09:42:30,0.2363484785327220,0
7,0016,0,2026-04-23 09:42:40,0.4447686536056690,0
8,0178,0,2026-04-23 09:42:40,0.2363484785327220,0
9,0016,0,2026-04-23 09:42:50,0.4447686536056690,0
10,0178,0,2026-04-23 09:42:50,0.2363484785327220,0
11,0016,0,2026-04-23 09:43:00,0.4447686536056690,1
12,0178,0,2026-04-23 09:43:00,0.2363484785327220,0
13,0016,0,2026-04-23 09:43:10,0.4447686536056690,0
14,0178,0,2026-04-23 09:43:10,0.2363484785327220,1
15,0016,0,2026-04-23 09:43:20,0.4447686536056690,0
16,0178,0,2026-04-23 09:43:20,0.2363484785327220,0
17,0016,0,2026-04-23 09:43:30,0.4447686536056690,0
18,0178,0,2026-04-23 09:43:30,0.2363484785327220,0
19,0199,0,2026-04-23 09:43:30,0.1759066277615673,0
20,0247,0,2026-04-23 09:43:30,0.8261775739891621,1
21,0276,0,2026-04-23 09:43:30,0.0900375156315131,0
22,0016,0,2026-04-23 09:43:40,0.4447686536056690,0
23,0178,0,2026-04-23 09:43:40,0.2363484785327220,0
24,0199,0,2026-04-23 09:43:40,0.1759066277615673,0
25,0247,0,2026-04-23 09:43:40,0.8261775739891621,0
26,0276,0,2026-04-23 09:43:40,0.0900375156315131,1
27,0285,0,2026-04-23 09:43:40,1.0000000000000000,0
28,0016,0,2026-04-23 09:43:50,0.4447686536056690,0
29,0178,0,2026-04-23 09:43:50,0.2363484785327220,0
30,0199,0,2026-04-23 09:43:50,0.1759066277615673,0
31,0247,0,2026-04-23 09:43:50,0.8261775739891621,0
