index,ID,satellite,time,score_scenario,selected
0,0193,0,2026-04-23 09:41:30,0.0674418604651163,0
1,0193,0,2026-04-23 09:41:40,0.0674418604651163,0
2,0193,0,2026-04-23 09:41:50,0.0674418604651163,1
3,0193,0,2026-04-23 09:42:00,0.0674418604651163,0
4,0166,0,2026-04-23 09:42:20,0.3523255813953489,1
5,0065,0,2026-04-23 09:42:30,0.5209302325581395,0
6,0166,0,2026-04-23 09:42:30,0.3523255813953489,0
7,0908,0,2026-04-23 09:42:30,0.3523255813953489,0
8,0065,0,2026-04-23 09:42:40,0.5209302325581395,0
9,0166,0,2026-04-23 09:42:40,0.3523255813953489,0
10,0616,0,2026-04-23 09:42:40,0.6139534883720931,0
11,0908,0,2026-04-23 09:42:40,0.3523255813953489,1
12,0065,0,2026-04-23 09:42:50,0.5209302325581395,0
13,0166,0,2026-04-23 09:42:50,0.3523255813953489,0
14,0616,0,2026-04-23 09:42:50,0.6139534883720931,0
15,0908,0,2026-04-23 09:42:50,0.3523255813953489,0
16,0065,0,2026-04-23 09:43:00,0.5209302325581395,1
17,0166,0,2026-04-23 09:43:00,0.3523255813953489,0
18,0616,0,2026-04-23 09:43:00,0.6139534883720931,0
19,0695,0,2026-04-23 09:43:00,0.0674418604651163,0
20,0908,0,2026-04-23 09:43:00,0.3523255813953489,0
21,0065,0,2026-04-23 09:43:10,0.5209302325581395,0
22,0166,0,2026-04-23 09:43:10,0.3523255813953489,0
23,0509,0,2026-04-23 09:43:10,0.9244186046511628,0
24,0616,0,2026-04-23 09:43:10,0.6139534883720931,0
25,0695,0,2026-04-23 09:43:10,0.0674418604651163,0
26,0908,0,2026-04-23 09:43:10,0.3523255813953489,0
27,0065,0,2026-04-23 09:43:20,0.5209302325581395,0
28,0166,0,2026-04-23 09:43:20,0.3523255813953489,0
29,0509,0,2026-04-23 09:43:20,0.9244186046511628,0
30,0616,0,2026-04-23 09:43:20,0.6139534883720931,1
31,0695,0,2026-04-23 09:43:20,0.0674418604651163,0
32,0908,0,2026-04-23 09:43:20,0.3523255813953489,0
33,0065,0,2026-04-23 09:43:30,0.5209302325581395,0
34,0087,0,2026-04-23 09:43:30,0.6720930232558140,0
35,0166,0,2026-04-23 09:43:30,0.3523255813953489,0
36,0268,0,2026-04-23 09:43:30,0.5209302325581395,0
37,0509,0,2026-04-23 09:43:30,0.9244186046511628,1
38,0616,0,2026-04-23 09:43:30,0.6139534883720931,0
39,0695,0,2026-04-23 09:43:30,0.0674418604651163,0
40,0809,0,2026-04-23 09:43:30,0.6720930232558140,0
41,0065,0,2026-04-23 09:43:40,0.5209302325581395,0
42,0087,0,2026-04-23 09:43:40,0.6720930232558140,1
43,0102,0,2026-04-23 09:43:40,0.8046511627906977,0
44,0166,0,2026-04-23 09:43:40,0.3523255813953489,0
45,0268,0,2026-04-23 09:43:40,0.5209302325581395,0
46,0509,0,2026-04-23 09:43:40,0.9244186046511628,0
47,0616,0,2026-04-23 09:43:40,0.6139534883720931,0
48,0695,0,2026-04-23 09:43:40,0.0674418604651163,0
49,0809,0,2026-04-23 09:43:40,0.6720930232558140,0
50,0065,0,2026-04-23 09:43:50,0.5209302325581395,0
51,0087,0,2026-04-23 09:43:50,0.6720930232558140,0
52,0102,0,2026-04-23 09:43:50,0.8046511627906977,0
53,0157,0,2026-04-23 09:43:50,0.8604651162790697,1
54,0166,0,2026-04-23 09:43:50,0.3523255813953489,0
55,0268,0,2026-04-23 09:43:50,0.5209302325581395,0
56,0509,0,2026-04-23 09:43:50,0.9244186046511628,0
57,0616,0,2026-04-23 09:43:50,0.6139534883720931,0
58,0695,0,2026-04-23 09:43:50,0.0674418604651163,0
59,0809,0,2026-04-23 09:43:50,0.6720930232558140,0
60,0065,0,2026-04-23 09:44:00,0.5209302325581395,0
61,0087,0,2026-04-23 09:44:00,0.6720930232558140,0
62,0102,0,2026-04-23 09:44:00,0.8046511627906977,0
63,0157,0,2026-04-23 09:44:00,0.8604651162790697,0
64,0166,0,2026-04-23 09:44:00,0.3523255813953489,0
65,0268,0,2026-04-23 09:44:00,0.5209302325581395,0
66,0379,0,2026-04-23 09:44:00,0.8604651162790697,0
67,0509,0,2026-04-23 09:44:00,0.9244186046511628,0
68,0616,0,2026-04-23 09:44:00,0.6139534883720931,0
69,0695,0,2026-04-23 09:44:00,0.0674418604651163,0
